,DDM_smb,DDM_total_melt,Q_Total,Qobs,Q_COSIPY,COSIPY_smb,COSIPY_melt
2014-03-19,0.448,0.0,0.001,0.0,0.0,0.251,0.001
2014-03-20,0.077,0.0,0.001,0.0,0.0,0.274,0.0
2014-03-21,0.015,0.0,0.001,0.0,0.0,-1.438,1.592
2014-03-22,0.0,0.0,0.001,0.0,0.0,0.085,0.028
2014-03-23,0.002,0.0,0.001,0.0,0.0,0.193,0.0
2014-03-24,0.001,0.0,0.001,0.0,0.0,0.158,0.009
2014-03-25,1.882,0.0,0.001,0.0,0.0,1.847,0.008
2014-03-26,1.346,0.0,0.001,0.0,0.0,1.374,0.0
2014-03-27,0.185,0.0,0.001,0.0,0.0,0.111,0.0
2014-03-28,3.606,0.0,0.001,0.0,0.0,3.483,0.0
2014-03-29,0.554,0.0,0.001,0.0,0.0,0.263,0.0
2014-03-30,0.006,0.0,0.001,0.0,0.0,0.035,0.0
2014-03-31,0.233,0.0,0.001,0.0,0.0,0.111,0.0
2014-04-01,0.0,0.0,0.001,0.0,0.0,0.044,0.0
2014-04-02,0.215,0.0,0.0,0.0,0.0,0.28,0.0
2014-04-03,1.74,0.0,0.0,0.0,0.0,0.919,0.0
2014-04-04,0.01,0.0,0.0,0.0,0.0,0.107,0.0
2014-04-05,0.006,0.0,0.0,0.0,0.0,0.289,0.001
2014-04-06,0.0,0.0,0.0,0.0,0.0,0.036,0.414
2014-04-07,1.57,0.0,0.0,0.0,0.0,1.927,0.076
2014-04-08,7.493,0.0,0.0,0.0,0.0,7.878,0.0
2014-04-09,3.275,0.0,0.0,0.0,0.0,3.376,0.0
2014-04-10,0.0,0.0,0.0,0.0,0.0,0.099,0.0
2014-04-11,0.0,0.0,0.0,0.0,0.0,0.136,0.0
2014-04-12,0.449,0.0,0.0,0.0,0.0,0.187,0.0
2014-04-13,0.412,0.0,0.0,0.0,0.0,-0.758,1.406
2014-04-14,10.802,0.0,0.0,0.0,0.0,10.768,0.001
2014-04-15,5.784,0.0,0.0,0.0,0.0,5.246,0.686
2014-04-16,2.726,0.0,0.0,0.0,0.0,2.638,0.0
2014-04-17,0.303,0.0,0.0,0.0,0.0,0.273,0.0
2014-04-18,0.12,0.0,0.0,0.0,0.0,0.077,0.0
2014-04-19,0.009,0.0,0.0,0.0,0.0,0.078,0.0
2014-04-20,0.002,0.0,0.0,0.0,0.0,0.235,0.101
2014-04-21,0.02,0.0,0.0,0.0,0.0,0.183,0.0
2014-04-22,0.856,0.0,0.0,0.0,0.0,0.982,0.001
2014-04-23,2.1,0.0,0.0,0.0,0.0,2.23,0.0
2014-04-24,0.005,0.0,0.0,0.0,0.0,0.041,0.0
2014-04-25,0.0,0.0,0.0,0.0,0.0,0.08,0.0
2014-04-26,0.059,0.0,0.0,0.0,0.0,0.08,0.0
2014-04-27,0.086,0.0,0.0,0.0,0.0,0.257,0.006
2014-04-28,0.001,0.0,0.0,0.0,0.0,-0.37,0.723
2014-04-29,7.996,0.0,0.0,0.0,0.0,7.98,0.231
2014-04-30,0.609,0.0,0.0,0.0,0.0,0.763,0.0
2014-05-01,0.0,0.0,0.0,0.0,0.0,0.015,0.0
2014-05-02,0.0,0.0,0.0,0.0,0.0,0.008,0.0
2014-05-03,0.674,0.0,0.0,0.0,0.0,0.481,0.0
2014-05-04,0.126,0.0,0.0,0.0,0.0,0.002,0.0
2014-05-05,0.021,0.0,0.0,0.0,0.0,0.077,0.0
2014-05-06,0.141,0.0,0.0,0.0,0.0,-0.058,0.177
2014-05-07,2.203,0.0,0.0,0.0,0.0,1.479,0.574
2014-05-08,5.018,0.0,0.0,0.0,0.0,4.817,0.0
2014-05-09,2.781,0.0,0.0,0.0,0.0,3.024,0.0
2014-05-10,0.129,0.0,0.0,0.0,0.0,-0.369,0.482
2014-05-11,1.06,0.0,0.0,0.0,0.0,1.163,0.088
2014-05-12,4.125,0.0,0.0,0.0,0.0,3.755,0.0
2014-05-13,0.008,0.0,0.0,0.0,0.0,0.351,0.0
2014-05-14,0.147,0.0,0.0,0.0,0.0,-0.464,0.682
2014-05-15,6.716,0.0,0.0,0.0,0.0,6.643,0.001
2014-05-16,6.072,0.0,0.0,0.0,0.0,6.054,0.042
2014-05-17,0.076,0.0,0.0,0.0,0.0,0.579,0.0
2014-05-18,0.003,0.0,0.0,0.0,0.0,0.055,0.0
2014-05-19,0.167,0.0,0.0,0.0,0.0,0.055,0.155
2014-05-20,1.001,0.0,0.0,0.0,0.0,-0.279,0.631
2014-05-21,2.462,0.0,0.0,0.0,0.0,1.818,0.906
2014-05-22,28.423,0.0,0.0,0.0,0.0,27.223,1.495
2014-05-23,8.087,0.0,0.0,0.0,0.0,7.872,0.465
2014-05-24,0.005,0.0,0.0,0.0,0.0,0.071,0.0
2014-05-25,0.0,0.0,0.0,0.0,0.0,0.006,0.0
2014-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.002
2014-05-27,0.052,0.0,0.0,0.0,0.0,-0.056,0.07
2014-05-28,0.196,0.0,0.0,0.0,0.0,-2.498,2.669
2014-05-29,0.204,0.0,0.0,0.0,0.0,-0.831,1.334
2014-05-30,0.168,0.014,0.014,0.0,0.0,-4.634,4.993
2014-05-31,6.188,0.0,0.002,0.0,0.0,4.54,1.422
2014-06-01,0.097,0.0,0.004,0.0,0.0,0.02,0.228
2014-06-02,2.975,0.0,0.005,0.0,0.0,2.519,0.163
2014-06-03,12.39,0.0,0.006,0.0,0.0,12.297,0.053
2014-06-04,0.834,0.0,0.005,0.0,0.0,-0.967,1.411
2014-06-05,0.011,0.0,0.005,0.0,0.0,0.279,0.001
2014-06-06,0.0,0.0,0.004,0.0,0.0,0.261,0.0
2014-06-07,0.823,0.0,0.004,0.0,0.0,-0.493,0.799
2014-06-08,13.285,0.0,0.004,3.362,0.0,7.175,4.522
2014-06-09,7.144,0.0,0.004,2.797,0.0,-0.161,6.663
2014-06-10,3.774,0.0,0.004,2.258,0.0,1.04,2.384
2014-06-11,0.011,0.0,0.004,2.258,0.0,-2.252,2.92
2014-06-12,0.928,0.0,0.003,3.926,0.0,-0.732,1.208
2014-06-13,3.344,0.229,0.24,4.516,0.0,-3.296,5.8
2014-06-14,-1.327,2.068,2.113,5.697,0.0,-2.25,2.751
2014-06-15,-5.11,5.26,5.365,6.313,0.0,-2.31,3.13
2014-06-16,6.584,0.752,0.94,5.697,0.053,4.141,3.063
2014-06-17,2.893,0.0,0.307,3.362,0.132,1.335,0.498
2014-06-18,3.519,0.606,1.046,1.745,0.275,1.789,1.13
2014-06-19,0.102,2.208,2.768,4.516,0.31,0.18,1.213
2014-06-20,3.614,1.136,1.83,5.697,0.497,-2.403,5.829
2014-06-21,5.342,0.698,1.588,3.926,0.224,0.801,5.015
2014-06-22,-1.065,1.324,2.467,3.926,1.281,-7.421,8.049
2014-06-23,-3.321,3.562,4.953,4.516,2.543,-9.439,10.128
2014-06-24,10.228,0.0,1.567,3.926,0.555,7.953,1.781
2014-06-25,5.362,0.0,1.639,3.362,3.101,-1.06,5.379
2014-06-26,2.274,0.0,1.6,2.797,2.647,-4.952,6.296
2014-06-27,1.813,1.162,2.664,4.516,2.761,-2.016,4.377
2014-06-28,-2.872,3.584,5.035,6.928,3.058,-2.617,3.698
2014-06-29,-5.445,5.451,6.997,6.928,2.602,-2.076,2.925
2014-06-30,-6.834,6.834,8.654,6.928,3.145,-3.277,4.136
2014-07-01,-3.016,4.032,6.266,8.211,2.687,-3.339,3.695
2014-07-02,-6.744,6.744,9.453,9.495,3.514,-3.783,4.008
2014-07-03,-0.351,2.265,5.418,6.928,3.272,-5.381,6.939
2014-07-04,-3.944,4.185,7.687,6.928,4.013,-3.465,4.126
2014-07-05,14.786,0.0,3.71,5.697,1.872,8.739,4.876
2014-07-06,-1.06,1.372,5.124,5.697,4.007,-2.66,3.033
2014-07-07,-1.716,1.811,5.459,7.57,3.991,-6.373,7.146
2014-07-08,7.605,0.0,3.509,7.57,3.777,1.671,4.45
2014-07-09,11.742,0.0,3.438,5.697,0.0,8.035,3.235
2014-07-10,-1.421,1.531,4.947,4.516,0.145,-0.525,0.891
2014-07-11,-8.147,8.147,11.549,7.57,1.974,-2.421,2.701
2014-07-12,-10.281,10.281,13.796,8.211,3.917,-4.814,4.934
2014-07-13,-10.483,10.483,14.412,12.83,4.499,-6.848,7.126
2014-07-14,-6.541,6.541,11.18,14.216,4.921,-6.691,8.552
2014-07-15,-8.11,8.11,13.578,19.913,5.967,-2.273,6.765
2014-07-16,23.764,0.0,6.197,9.495,0.0,21.619,1.674
2014-07-17,1.774,0.0,6.591,6.313,0.0,-5.129,6.576
2014-07-18,14.966,0.0,6.524,5.107,0.0,12.024,2.975
2014-07-19,0.016,0.0,6.129,5.107,0.0,-2.482,2.605
2014-07-20,-5.098,5.176,10.856,7.57,0.0,-1.59,1.83
2014-07-21,-6.462,6.462,11.877,9.495,0.064,-1.533,1.569
2014-07-22,-6.613,6.613,12.074,8.211,1.313,-4.142,4.239
2014-07-23,-11.763,11.763,17.591,12.163,3.926,-5.638,5.725
2014-07-24,-7.635,7.635,14.095,12.83,4.796,-2.219,6.609
2014-07-25,-7.558,7.558,14.833,12.83,6.176,-4.618,5.096
2014-07-26,-8.883,8.883,16.93,12.163,5.284,-4.742,5.291
2014-07-27,-7.118,7.118,15.533,9.495,5.124,-4.228,6.121
2014-07-28,-6.117,6.117,14.355,9.495,5.53,-4.665,5.706
2014-07-29,-3.327,4.424,12.173,6.928,4.667,-2.492,6.383
2014-07-30,2.838,0.904,8.185,5.107,1.972,1.04,3.249
2014-07-31,9.103,0.0,6.979,2.797,1.156,6.413,2.363
2014-08-01,0.006,0.0,6.768,2.797,4.362,-3.138,3.594
2014-08-02,3.376,0.0,6.514,2.797,4.455,-2.665,5.041
2014-08-03,-2.026,2.043,8.228,4.516,7.921,-10.592,10.821
2014-08-04,-3.082,4.035,9.911,5.107,6.302,-5.943,7.268
2014-08-05,-4.47,4.92,10.618,5.107,5.727,-4.501,6.381
2014-08-06,-3.995,4.204,9.847,7.57,8.355,-5.359,6.207
2014-08-07,-4.54,4.658,10.233,6.313,5.304,-4.684,5.301
2014-08-08,-3.484,3.83,9.226,5.107,5.131,-4.564,5.033
2014-08-09,-2.285,2.292,7.419,4.516,6.573,-9.316,9.875
2014-08-10,3.408,0.0,4.834,5.107,6.06,-3.99,5.783
2014-08-11,1.103,1.139,5.711,5.107,7.79,-5.802,7.536
2014-08-12,-4.55,4.746,9.129,4.516,5.813,-5.364,5.686
2014-08-13,-7.407,7.407,11.666,6.313,6.148,-5.798,6.176
2014-08-14,0.598,1.834,5.978,2.258,4.212,-1.597,4.191
2014-08-15,-3.082,3.811,7.828,3.926,7.092,-6.993,7.293
2014-08-16,-10.001,10.001,13.893,6.928,7.923,-8.877,9.944
2014-08-17,-9.223,9.223,12.982,5.107,5.656,-6.497,7.668
2014-08-18,-4.782,5.033,8.634,3.362,4.753,-5.357,6.402
2014-08-19,-2.948,3.918,7.363,3.926,9.255,-7.611,8.41
2014-08-20,3.958,0.0,3.324,2.797,9.052,-2.872,5.96
2014-08-21,4.902,0.018,3.258,3.362,8.47,-5.171,7.71
2014-08-22,-3.61,3.711,6.895,3.926,7.789,-7.493,7.763
2014-08-23,-5.354,5.383,8.534,5.107,7.096,-6.736,7.034
2014-08-24,-4.431,4.892,8.006,5.697,8.092,-6.642,7.669
2014-08-25,-7.887,7.887,10.941,5.697,6.887,-6.421,6.825
2014-08-26,-7.758,7.758,10.728,6.313,7.071,-6.934,7.082
2014-08-27,-1.559,2.932,5.797,5.107,6.18,-5.443,7.623
2014-08-28,-3.104,3.249,6.01,6.313,9.526,-8.188,8.403
2014-08-29,-4.046,4.492,7.163,5.697,7.96,-7.092,7.678
2014-08-30,0.977,1.238,3.837,2.258,8.838,-9.149,10.54
2014-08-31,-5.079,5.112,7.657,5.697,11.208,-10.222,10.351
2014-09-01,-4.592,4.761,7.252,5.107,10.737,-12.431,12.95
2014-09-02,-5.212,5.266,7.683,5.697,7.81,-7.602,7.902
2014-09-03,-0.19,3.504,5.85,5.107,7.394,-0.103,6.566
2014-09-04,15.613,0.0,2.374,5.107,6.192,6.53,6.689
2014-09-05,0.371,0.0,2.568,3.362,0.0,0.534,0.003
2014-09-06,0.031,0.0,2.809,2.258,0.0,0.171,0.0
2014-09-07,5.599,0.0,2.894,1.257,0.0,4.637,0.455
2014-09-08,0.005,0.0,2.778,0.77,0.0,0.211,0.0
2014-09-09,0.105,0.0,2.567,0.334,0.0,-0.019,0.09
2014-09-10,0.06,0.0,2.37,0.334,0.0,0.467,0.006
2014-09-11,3.629,0.0,2.224,0.0,0.008,2.67,0.199
2014-09-12,0.069,0.0,2.112,0.0,0.105,0.113,0.143
2014-09-13,2.71,0.0,2.009,0.0,0.37,2.156,0.293
2014-09-14,0.667,0.0,1.904,0.0,0.17,0.489,0.344
2014-09-15,0.0,0.0,1.796,0.0,0.253,-0.032,0.253
2014-09-16,5.893,0.0,1.694,0.0,0.153,5.593,0.167
2014-09-17,0.004,0.0,1.599,0.0,0.154,0.145,0.157
2014-09-18,-0.443,0.443,1.957,0.0,0.306,-0.042,0.306
2014-09-19,6.193,0.0,1.44,0.0,0.336,5.61,0.339
2014-09-20,6.464,0.0,1.378,0.0,0.0,6.459,0.016
2014-09-21,0.005,0.0,1.325,0.0,0.0,-0.416,0.571
2014-09-22,0.524,0.0,1.274,0.0,0.0,0.065,0.003
2014-09-23,1.986,0.0,1.224,0.0,0.0,1.66,0.028
2014-09-24,4.016,0.0,1.175,0.0,0.0,3.714,0.033
2014-09-25,1.236,0.0,1.127,0.0,0.0,0.691,0.05
2014-09-26,0.024,0.0,1.082,0.0,0.0,0.237,0.004
2014-09-27,0.0,0.0,1.039,0.0,0.0,0.33,0.0
2014-09-28,5.442,0.0,0.997,0.0,0.034,4.442,0.732
2014-09-29,1.524,0.0,0.957,0.0,0.037,0.984,0.4
2014-09-30,0.06,0.0,0.919,0.0,0.153,0.166,0.153
2014-10-01,1.096,0.0,0.882,0.0,0.163,0.838,0.174
2014-10-02,1.397,0.0,0.847,0.0,0.192,1.589,0.203
2014-10-03,0.107,0.0,0.813,0.0,0.137,0.108,0.137
2014-10-04,0.121,0.0,0.781,0.0,0.257,-0.025,0.269
2014-10-05,0.997,0.0,0.749,0.0,0.207,0.399,0.206
2014-10-06,1.009,0.0,0.719,0.0,0.311,0.377,0.253
2014-10-07,0.185,0.0,0.691,0.0,0.196,-0.011,0.196
2014-10-08,0.385,0.0,0.663,0.0,0.26,0.139,0.261
2014-10-09,14.015,0.0,0.636,0.0,0.0,14.097,0.0
2014-10-10,0.414,0.0,0.611,0.0,0.0,0.367,0.0
2014-10-11,0.005,0.0,0.587,0.0,0.0,0.006,0.0
2014-10-12,0.0,0.0,0.563,0.0,0.0,0.023,0.0
2014-10-13,0.0,0.0,0.541,0.0,0.0,0.002,0.0
2014-10-14,0.0,0.0,0.519,0.0,0.0,0.004,0.0
2014-10-15,0.0,0.0,0.498,0.0,0.0,0.001,0.0
2014-10-16,0.0,0.0,0.478,0.0,0.0,-0.0,0.0
2014-10-17,0.0,0.0,0.459,0.0,0.0,0.001,0.0
2014-10-18,0.0,0.0,0.441,0.0,0.0,0.0,0.0
2014-10-19,0.0,0.0,0.423,0.0,0.0,0.011,0.0
2014-10-20,0.0,0.0,0.406,0.0,0.0,0.051,0.011
2014-10-21,0.001,0.0,0.39,0.0,0.0,0.053,0.0
2014-10-22,0.0,0.0,0.374,0.0,0.0,0.015,0.009
2014-10-23,0.0,0.0,0.359,0.0,0.0,0.047,0.0
2014-10-24,0.012,0.0,0.345,0.0,0.0,-0.198,0.408
2014-10-25,0.092,0.0,0.331,0.0,0.0,0.263,0.002
2014-10-26,0.0,0.0,0.318,0.0,0.0,0.226,0.006
2014-10-27,1.919,0.0,0.305,0.0,0.0,1.513,0.292
2014-10-28,8.906,0.0,0.293,0.0,0.0,9.087,0.0
2014-10-29,0.242,0.0,0.281,0.0,0.0,0.19,0.004
2014-10-30,0.017,0.0,0.27,0.0,0.0,0.0,0.0
2014-10-31,0.024,0.0,0.259,0.0,0.0,0.007,0.0
2014-11-01,0.0,0.0,0.249,0.0,0.0,-0.028,0.0
2014-11-02,0.0,0.0,0.239,0.0,0.0,-0.033,0.0
2014-11-03,0.0,0.0,0.229,0.0,0.0,-0.0,0.0
2014-11-04,0.15,0.0,0.22,0.0,0.0,0.02,0.0
2014-11-05,0.011,0.0,0.211,0.0,0.0,0.001,0.0
2014-11-06,0.012,0.0,0.203,0.0,0.0,0.013,0.0
2014-11-07,0.032,0.0,0.195,0.0,0.0,0.075,0.0
2014-11-08,0.657,0.0,0.187,0.0,0.0,0.201,0.308
2014-11-09,3.947,0.0,0.18,0.0,0.0,3.542,0.0
2014-11-10,3.336,0.0,0.172,0.0,0.0,3.255,0.0
2014-11-11,0.021,0.0,0.165,0.0,0.0,0.006,0.0
2014-11-12,0.066,0.0,0.159,0.0,0.0,-0.052,0.082
2014-11-13,0.057,0.0,0.152,0.0,0.0,0.027,0.0
2014-11-14,0.031,0.0,0.146,0.0,0.0,0.026,0.0
2014-11-15,0.006,0.0,0.141,0.0,0.0,-0.0,0.0
2014-11-16,0.0,0.0,0.135,0.0,0.0,-0.0,0.0
2014-11-17,0.01,0.0,0.13,0.0,0.0,-0.007,0.037
2014-11-18,0.036,0.0,0.124,0.0,0.0,0.008,0.0
2014-11-19,0.025,0.0,0.119,0.0,0.0,-0.037,0.047
2014-11-20,0.073,0.0,0.115,0.0,0.0,-0.011,0.038
2014-11-21,0.035,0.0,0.11,0.0,0.0,-0.253,0.288
2014-11-22,0.042,0.0,0.106,0.0,0.0,0.01,0.015
2014-11-23,0.026,0.0,0.101,0.0,0.0,0.0,0.011
2014-11-24,0.06,0.0,0.097,0.0,0.0,0.076,0.004
2014-11-25,0.279,0.0,0.093,0.0,0.0,0.212,0.037
2014-11-26,0.803,0.0,0.09,0.0,0.0,0.789,0.0
2014-11-27,0.001,0.0,0.086,0.0,0.0,0.001,0.0
2014-11-28,0.011,0.0,0.083,0.0,0.0,0.015,0.004
2014-11-29,0.044,0.0,0.079,0.0,0.0,-0.005,0.01
2014-11-30,0.0,0.0,0.076,0.0,0.0,-0.0,0.0
2014-12-01,0.005,0.0,0.073,0.0,0.0,-0.002,0.0
2014-12-02,0.032,0.0,0.07,0.0,0.0,0.0,0.0
2014-12-03,0.008,0.0,0.067,0.0,0.0,-0.003,0.0
2014-12-04,0.054,0.0,0.065,0.0,0.0,-0.0,0.0
2014-12-05,1.88,0.0,0.062,0.0,0.0,1.586,0.0
2014-12-06,0.013,0.0,0.06,0.0,0.0,0.016,0.0
2014-12-07,0.117,0.0,0.057,0.0,0.0,0.095,0.0
2014-12-08,3.461,0.0,0.055,0.0,0.0,3.496,0.0
2014-12-09,0.003,0.0,0.053,0.0,0.0,-0.0,0.0
2014-12-10,0.114,0.0,0.051,0.0,0.0,-0.0,0.0
2014-12-11,0.006,0.0,0.049,0.0,0.0,-0.0,0.0
2014-12-12,0.0,0.0,0.047,0.0,0.0,-0.0,0.0
2014-12-13,0.06,0.0,0.045,0.0,0.0,-0.002,0.0
2014-12-14,0.02,0.0,0.043,0.0,0.0,-0.0,0.0
2014-12-15,0.0,0.0,0.041,0.0,0.0,-0.0,0.0
2014-12-16,0.0,0.0,0.04,0.0,0.0,-0.0,0.0
2014-12-17,0.0,0.0,0.038,0.0,0.0,-0.0,0.0
2014-12-18,0.001,0.0,0.037,0.0,0.0,-0.0,0.0
2014-12-19,0.125,0.0,0.035,0.0,0.0,0.0,0.0
2014-12-20,0.169,0.0,0.034,0.0,0.0,0.015,0.0
2014-12-21,0.036,0.0,0.032,0.0,0.0,0.051,0.0
2014-12-22,0.031,0.0,0.031,0.0,0.0,0.019,0.003
2014-12-23,0.016,0.0,0.03,0.0,0.0,0.01,0.006
2014-12-24,0.014,0.0,0.029,0.0,0.0,-0.02,0.034
2014-12-25,0.0,0.0,0.027,0.0,0.0,0.011,0.0
2014-12-26,0.028,0.0,0.026,0.0,0.0,-0.001,0.011
2014-12-27,0.011,0.0,0.025,0.0,0.0,0.017,0.0
2014-12-28,0.0,0.0,0.024,0.0,0.0,-0.0,0.0
2014-12-29,0.0,0.0,0.023,0.0,0.0,0.003,0.0
2014-12-30,0.0,0.0,0.022,0.0,0.0,-0.002,0.0
2014-12-31,0.0,0.0,0.021,0.0,0.0,-0.001,0.0
2015-01-01,0.0,0.0,0.021,0.0,0.0,-0.055,0.062
2015-01-02,0.0,0.0,0.02,0.0,0.0,-0.0,0.0
2015-01-03,0.001,0.0,0.019,0.0,0.0,0.011,0.0
2015-01-04,0.023,0.0,0.018,0.0,0.0,0.006,0.0
2015-01-05,0.011,0.0,0.018,0.0,0.0,-0.015,0.008
2015-01-06,0.37,0.0,0.017,0.0,0.0,0.259,0.0
2015-01-07,0.048,0.0,0.016,0.0,0.0,-0.0,0.0
2015-01-08,0.001,0.0,0.016,0.0,0.0,-0.005,0.0
2015-01-09,0.0,0.0,0.015,0.0,0.0,-0.002,0.0
2015-01-10,0.041,0.0,0.014,0.0,0.0,-0.0,0.0
2015-01-11,0.033,0.0,0.014,0.0,0.0,-0.01,0.0
2015-01-12,0.158,0.0,0.013,0.0,0.0,0.017,0.0
2015-01-13,2.109,0.0,0.013,0.0,0.0,1.924,0.0
2015-01-14,0.022,0.0,0.012,0.0,0.0,-0.034,0.053
2015-01-15,1.556,0.0,0.012,0.0,0.0,1.476,0.0
2015-01-16,0.637,0.0,0.011,0.0,0.0,0.509,0.004
2015-01-17,0.006,0.0,0.011,0.0,0.0,-0.002,0.0
2015-01-18,0.0,0.0,0.01,0.0,0.0,-0.0,0.0
2015-01-19,0.0,0.0,0.01,0.0,0.0,0.0,0.0
2015-01-20,0.0,0.0,0.009,0.0,0.0,-0.006,0.0
2015-01-21,0.0,0.0,0.009,0.0,0.0,0.021,0.0
2015-01-22,0.43,0.0,0.009,0.0,0.0,0.216,0.0
2015-01-23,0.166,0.0,0.008,0.0,0.0,0.03,0.0
2015-01-24,0.024,0.0,0.008,0.0,0.0,0.012,0.0
2015-01-25,1.626,0.0,0.008,0.0,0.0,1.537,0.0
2015-01-26,0.429,0.0,0.007,0.0,0.0,0.298,0.0
2015-01-27,0.718,0.0,0.007,0.0,0.0,0.21,0.0
2015-01-28,0.175,0.0,0.007,0.0,0.0,0.047,0.0
2015-01-29,0.033,0.0,0.007,0.0,0.0,-0.031,0.045
2015-01-30,0.087,0.0,0.006,0.0,0.0,0.015,0.0
2015-01-31,0.03,0.0,0.006,0.0,0.0,-0.003,0.012
2015-02-01,0.08,0.0,0.006,0.0,0.0,0.009,0.004
2015-02-02,0.028,0.0,0.006,0.0,0.0,0.001,0.011
2015-02-03,0.066,0.0,0.005,0.0,0.0,0.043,0.0
2015-02-04,0.789,0.0,0.005,0.0,0.0,0.444,0.0
2015-02-05,0.496,0.0,0.005,0.0,0.0,0.051,0.0
2015-02-06,0.03,0.0,0.005,0.0,0.0,0.008,0.004
2015-02-07,0.0,0.0,0.005,0.0,0.0,0.0,0.0
2015-02-08,0.002,0.0,0.004,0.0,0.0,0.022,0.0
2015-02-09,0.222,0.0,0.004,0.0,0.0,0.016,0.007
2015-02-10,0.004,0.0,0.004,0.0,0.0,0.028,0.0
2015-02-11,0.0,0.0,0.004,0.0,0.0,0.009,0.017
2015-02-12,0.0,0.0,0.004,0.0,0.0,0.011,0.0
2015-02-13,4.787,0.0,0.004,0.0,0.0,4.749,0.0
2015-02-14,0.025,0.0,0.003,0.0,0.0,0.019,0.0
2015-02-15,0.0,0.0,0.003,0.0,0.0,0.001,0.0
2015-02-16,0.133,0.0,0.003,0.0,0.0,0.007,0.0
2015-02-17,0.994,0.0,0.003,0.0,0.0,0.782,0.0
2015-02-18,0.257,0.0,0.003,0.0,0.0,0.218,0.0
2015-02-19,0.011,0.0,0.003,0.0,0.0,0.024,0.0
2015-02-20,0.008,0.0,0.003,0.0,0.0,0.005,0.0
2015-02-21,0.0,0.0,0.003,0.0,0.0,-0.005,0.0
2015-02-22,0.044,0.0,0.002,0.0,0.0,0.034,0.003
2015-02-23,0.13,0.0,0.002,0.0,0.0,0.064,0.0
2015-02-24,0.024,0.0,0.002,0.0,0.0,0.034,0.0
2015-02-25,0.321,0.0,0.002,0.0,0.0,0.124,0.0
2015-02-26,1.029,0.0,0.002,0.0,0.0,0.646,0.0
2015-02-27,0.069,0.0,0.002,0.0,0.0,0.028,0.005
2015-02-28,0.009,0.0,0.002,0.0,0.0,0.018,0.0
2015-03-01,0.012,0.0,0.002,0.0,0.0,0.016,0.0
2015-03-02,0.0,0.0,0.002,0.0,0.0,0.024,0.0
2015-03-03,0.003,0.0,0.002,0.0,0.0,0.135,0.0
2015-03-04,0.0,0.0,0.002,0.0,0.0,-0.003,0.009
2015-03-05,0.003,0.0,0.002,0.0,0.0,0.095,0.004
2015-03-06,0.219,0.0,0.002,0.0,0.0,0.162,0.0
2015-03-07,0.1,0.0,0.001,0.0,0.0,-0.009,0.203
2015-03-08,0.005,0.0,0.001,0.0,0.0,0.062,0.0
2015-03-09,0.054,0.0,0.001,0.0,0.0,-0.103,0.437
2015-03-10,0.008,0.0,0.001,0.0,0.0,0.199,0.0
2015-03-11,0.055,0.0,0.001,0.0,0.0,0.253,0.004
2015-03-12,4.435,0.0,0.001,0.0,0.0,4.424,0.0
2015-03-13,0.033,0.0,0.001,0.0,0.0,0.079,0.0
2015-03-14,0.0,0.0,0.001,0.0,0.0,0.078,0.0
2015-03-15,0.0,0.0,0.001,0.0,0.0,0.048,0.0
2015-03-16,2.733,0.0,0.001,0.0,0.0,2.701,0.0
2015-03-17,0.026,0.0,0.001,0.0,0.0,0.212,0.0
2015-03-18,0.289,0.0,0.001,0.0,0.0,0.238,0.0
2015-03-19,0.043,0.0,0.001,0.0,0.0,0.114,0.0
2015-03-20,0.0,0.0,0.001,0.0,0.0,0.057,0.0
2015-03-21,2.107,0.0,0.001,0.0,0.0,1.933,0.0
2015-03-22,0.331,0.0,0.001,0.0,0.0,0.155,0.0
2015-03-23,0.0,0.0,0.001,0.0,0.0,0.135,0.0
2015-03-24,0.0,0.0,0.001,0.0,0.0,-0.778,0.875
2015-03-25,2.471,0.0,0.001,0.0,0.0,1.811,0.006
2015-03-26,0.18,0.0,0.001,0.0,0.0,0.169,0.0
2015-03-27,0.0,0.0,0.001,0.0,0.0,0.222,0.0
2015-03-28,0.223,0.0,0.001,0.0,0.0,0.052,0.022
2015-03-29,2.092,0.0,0.001,0.0,0.0,1.936,0.11
2015-03-30,0.089,0.0,0.001,0.0,0.0,-0.343,0.712
2015-03-31,6.35,0.0,0.001,0.0,0.0,6.296,0.0
2015-04-01,2.738,0.0,0.001,0.0,0.0,2.742,0.0
2015-04-02,2.313,0.0,0.001,0.0,0.0,2.563,0.0
2015-04-03,0.02,0.0,0.0,0.0,0.0,0.112,0.0
2015-04-04,0.238,0.0,0.0,0.0,0.0,0.053,0.0
2015-04-05,2.024,0.0,0.0,0.0,0.0,1.757,0.0
2015-04-06,1.207,0.0,0.0,0.0,0.0,1.181,0.0
2015-04-07,0.124,0.0,0.0,0.0,0.0,0.19,0.0
2015-04-08,0.002,0.0,0.0,0.0,0.0,0.019,0.0
2015-04-09,0.114,0.0,0.0,0.0,0.0,0.03,0.0
2015-04-10,0.022,0.0,0.0,0.0,0.0,0.068,0.0
2015-04-11,0.001,0.0,0.0,0.0,0.0,0.021,0.001
2015-04-12,0.0,0.0,0.0,0.0,0.0,0.372,0.003
2015-04-13,0.0,0.0,0.0,0.0,0.0,0.139,0.207
2015-04-14,0.0,0.0,0.0,0.0,0.0,0.12,0.305
